id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
20913,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans
39002,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Core Black T-shirt
11668,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Lee Women Printed Black Tshirts
29290,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men Miriam Checks Blue Shirt
19405,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,ADIDAS Men Blue Jersey
9180,Men,Apparel,Topwear,Tshirts,Peach,Fall,2011.0,Casual,Tantra Men People Talk Peach T-shirt
44832,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Logo T-shirt
34379,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Life Is My Right T-shirt
16029,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt
16815,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Locomotive Men Check Yellow Shirt
13769,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Belmonte Men Check White Shirts
22812,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Locomotive Men Brown Printed T-shirt
41588,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Shirt
33994,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Femella Women Off-White Shirt
6558,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men's Club Pique Red T-shirt
3816,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Blue Just Cruising Kidswear
17933,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Ferrari Logo Tee II Red Tshirt
48405,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,French Connection Men Grey Printed T-shirt
9722,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Men kansas cit Black Tshirts
4801,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's Ess 3s Crew White T-Shirt
40668,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Lee Women Grey Glorious Shirt
43489,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans
4459,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Nike Men's Black Blue T-shirt
9948,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men White Jersey Polo Tshirt
12019,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Green Striped Shirts
48253,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,The Amazing Spiderman Boys White T-shirt
30349,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Diet Off White T-shirt
9174,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Balin Blue Jeans
18523,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,C Vox Men Control Freak Black Jacket
9528,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,FIFA Men essential Blue T-shirts
3012,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Lee Men Xavier Green White Check Shirt
38578,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Grey RF Tee T-shirt
24127,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,ADIDAS Women Printed Yellow T-shirt
4237,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Probase Men's Big Sound Red Tshirt
21455,Women,Apparel,Topwear,Tshirts,Grey,Winter,2012.0,Casual,Roxy Women Grey T-shirt
39698,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Spykar Men Ranger White Shirt
4839,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Sher Singh Men Nehru Navy T-shirt
14580,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Solid DK.Grey Shirts
23130,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Chhota Bheem Kids Boys Lost Alien Green T-shirt
34187,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Gini and Jony Boys Printed Pink T-shirt
27590,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Scullers Men White & Blue T-shirt
42107,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue T-Shirt
57283,Men,Apparel,Topwear,Shirts,Burgundy,Summer,2012.0,Casual,French Connection Men Burgundy Shirt
15036,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,ADIDAS Women Stripes Blue Sweaters
4461,Men,Apparel,Topwear,Jackets,Black,Summer,2011.0,Sports,Nike Men Manu Show Time Black Jacket
31091,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys White Shirt
30143,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Flying Machine Women Printed Blue T-shirt
18729,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011.0,Casual,Arrow Woman Keisha Magenta Sweater
6104,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,UCB Women's Basic Round Neck Navy Blue T-shirt
17553,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey & White Striped Shirt
3476,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,ADIDAS Men's Fresh Blue Sleeveless T-shirt
6938,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,s.Oliver Men's Denim Dstrct Red T-shirt
10776,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men Athletic Red Tshirts
37154,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 T-shirts
57277,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,French Connection Men Red Check Shirt
11462,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men White Polo T-shirt
5547,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Nike Men's Football/Soccer Green T-shirt
7210,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Jealous 21 Women White T-shirt
16647,Men,Apparel,Topwear,Tshirts,Red,Summer,2016.0,Casual,Facit Men Polo Tee Red Tshirt
22472,Men,Apparel,Topwear,Shirts,Olive,Summer,2011.0,Casual,Timberland Men Olive Claremont Shirt
2762,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Classic Polo Men's Plane Black T-shirt
8856,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Mark Taylor Men Purple Striped Shirt
16475,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Locomotive Men Check Navy Blue Shirt
22640,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Nike Men Printed Navy Blue T-shirt
9984,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Sports,Nike Men As Value Runn Green T-Shirts
31257,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Semi Graphic Green T-shirt
13107,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men Cr_Ess 3s Black T-Shirts
14322,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jackets
34341,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Feared Strom Drive Purple T-shirt
22224,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Little Miss Women Flower Green T-shirt
7446,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Proline Men Yellow Polo T-shirt
2134,Men,Apparel,Topwear,Shirts,Purple,Spring,2011.0,Casual,Basics Men Purple Slim Fit Checked Shirt
11234,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Flying Machine Women Lowrise Black Jeans
57421,Women,Apparel,Topwear,Tshirts,Blue,Summer,2015.0,Casual,Angry Birds Women Blue T-shirt
14746,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Stripes White Shirts
5123,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Wrangler Women's Photo Print Olive T-shirt
34173,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Printed Yellow T-shirt
7674,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men's Round Neck Black T-shirt
16223,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men Rugby Navy Blue TShirt
13751,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Belmonte Men Stripes Blue Shirts
40039,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White T-shirt
6907,Women,Apparel,Topwear,Tshirts,Cream,Summer,2011.0,Casual,Tantra Women's Re-incarnation Cream T-shirt
18524,Women,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,C Vox Women Solid 1351 Black Jacket
9173,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Bao Blue Jeans
48254,Boys,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,The Amazing Spiderman Boys Orange T-shirt
29051,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Urban Movement Black T-shirt
8293,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Mr.Men Men's Purple Melange T-shirt
9341,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Electro Cat White T-shirt
48066,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans
1910,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Nike Men's Classic Patterned T-shirt
15009,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Sports,ADIDAS Men Blue Jacket
48402,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,French Connection Men Cream Printed T-shirt
4806,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,ADIDAS Men's Edge Polo Steel Blue Polo T-shirt
53278,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Locomotive Men Black Shirt
4208,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Red Geo Team Kidswear
33993,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Femella Women Black Shirt
29607,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Indigo Nation Men Striped Purple Shirt
3811,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Pooh And Tiger Red Kidswear
35258,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Lee Women Jane Pink Striped Shirt
9517,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men white brown stripe White Shirts
2339,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Reebok Men White T-shirt
26489,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Graphic Black T-shirt
11039,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Jealous 21 Women Check Red Shirt
44835,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Sports,Puma Men Grey Training T-shirt
14779,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Arrow Men Stripes Green Shirts
33967,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Femella Women Black Top
18988,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Originals Men ST Logo White Tshirt
2937,Women,Apparel,Topwear,Tshirts,Peach,Fall,2010.0,Casual,DUSG Women's Mother & Child Bamboo Sand T-shirt
7479,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Proline Men Black V-Neck T-shirt
16812,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Locomotive Men Check Blue Shirt
20128,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Women Checkerd Blue Shirt
39839,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Printed Black T-Shirt
29297,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Wrangler Women Birdy Tee Black T-shirt
8869,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Solid Blue Shirts
19402,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,ADIDAS Men Printed Black Tshirt
9187,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Style Essentials Spykar Basic Attire Series 0428 Blue Jeans
19630,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Black T-shirt
14913,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Mr. Men Men Mr. Nonsense Purple Tshirts
38988,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Wild West Red T-shirt
13967,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Ed Hardy Men Printed Red Tshirts
16429,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Levi's Men Printed White Tshirts
46359,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Locomotive Men Blue Check Shirt
6990,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,s.Oliver Men's Mint Polo Grey Stripes Blue T-shirt
28928,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Mr. Men Printed Charcoal T-shirt
8204,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Locomotive Men Solid Langford Grey T-Shirts
31039,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Arrow Sport Men White Shirt
28570,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Women You Wish Black T-shirt
23198,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Highlander Men Red Striped Shirt
3288,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Guerrilla Men's I Like What I See Navy Blue T-shirt
27538,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Scullers Men Check Red & Blue Shirt
10188,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men   Blue & White Stripe Shirt
5943,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Checked Shirt
4891,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Levis Kids Girl's Diaz Pink Polo Tshirt
14528,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Off White & Blue Striped Shirt
33138,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Palm Tree Boys Check White Shirt
44856,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red Foundation Polo T-shirt
37598,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Madagascar3 Boys Blue Printed T-Shirt
3886,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's 1947 Light Weight Blue T-shirt
19839,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Brown Shirt
2168,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Probase Men Check Brown Shirt
18311,Men,Apparel,Topwear,Sweaters,Green,Summer,2011.0,Casual,Wills Lifestyle Men Striped Green Sweater
4865,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men White Liverpool Jersey
56769,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Horsefly Men Navy Blue & Red Striped Shirt
4059,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Myntra Men's I Am Tired Of Working Sky Blue T-shirt
21409,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Locomotive Men Printed Grey T-shirt
29664,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men White Shirt
3872,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Poster Print Slub Blue T-shirt
39092,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Formal,Reid & Taylor Men Red Striped Shirt
6158,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee Men's Quill Indigo Mood T-shirt
12841,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Ant Kids Multi Colour Grey Tshirts
26248,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Polo Tshirt
1973,Men,Apparel,Topwear,Tshirts,Brown,Fall,2010.0,Casual,Quechua Mens Brown T-shirt
19806,Men,Apparel,Topwear,Tshirts,Black,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Black Tshirt
34322,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Meltdown T-shirt
3085,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Probase Men's Standing Out Yellow T-shirt
13500,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Chimp Men VVVIP Grey T-shirts
2157,Men,Apparel,Topwear,Tshirts,Yellow,Spring,2011.0,Casual,Basics Men Yellow Polo T-shirt
57442,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Angry Birds Women Pink T-shirt
44869,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
11257,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men cover Black Tshirts
37795,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Players Men Check White & Green Shirt
5140,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Women's Pinstrupe Grey Melange T-shirt
14517,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & Light Brown Striped Shirt
4092,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Classic Polo Men's Purple With Orange White T-shirt
51587,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Wrangler Women Navy Blue Molly Jeans
31462,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Men Advantage Geometric Blue Jersey
13732,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Belmonte Men Check Red Shirts
11401,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors Of Benetton Men Light Winter Blue Shirts
20346,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011.0,Casual,Scullers For Her Women Solid Pink Sweater
7273,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Batman Men's Logo Distressed Light Yellow T-shirt
12284,Men,Apparel,Topwear,Shirts,Maroon,Winter,2011.0,Casual,Genesis Maroon Casual Shirt
16416,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Levi's Men Stripes Grey Tshirts
22623,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Nike Men Solid Grey T-shirt
31234,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue Striped Polo T-shirt
26283,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Proline Men Purple T-shirt with Printed Detail
25406,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men White T-shirt
33563,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Wrangler Women Butterfly Yellow T-shirt
40091,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White T-shirt
52554,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans
39865,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Polo Red T-Shirt
20174,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Dark Green Check Shirt
5716,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Basics Men Red T-shirt
41385,Women,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Women Green Candy Shirt
4402,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Billy Idol Men's Faceless Black T-shirt
7287,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,DC Comics Men's Flash Flock Logo Dark Red T-shirt
35452,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt
26045,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Purple Shirt
29831,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Basics Men Purple Shirt
46392,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black Printed T-shirt
30312,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Viva Las Vegas Red T-shirt
3415,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's Octopus White T-shirt
12042,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirts
26277,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Polo T-shirt
40065,Men,Apparel,Topwear,Tshirts,Orange,Summer,2010.0,Sports,ADIDAS Men Orange T-shirt
38943,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys Check White Shirt
20180,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Rodeo Blue Shirt
18920,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Levis Men Work Western Purple Shirt
28789,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Denizen Men White Shirt
17154,Men,Apparel,Topwear,Jackets,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Jacket
3071,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Women's Shlokas Blue T-shirt
24144,Men,Apparel,Topwear,Tshirts,Blue,Spring,2012.0,Casual,ADIDAS Men Blue Printed T-shirt
4254,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Rastra Black T-shirt
15603,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Football Soccer Black Jackets
5988,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Locomotive Men Pink Checked Shirt
11091,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Red Check Shirt
37761,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,John Players Men Check Green Shirt
44293,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Indian Terrain Men Blue Check Shirt
23153,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Mark Taylor Men Black Printed T-shirt
12614,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Ed Hardy Men Printed White Tshirts
42164,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Status Quo Men Green T-shirt
29035,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,ADIDAS Men Game Grey T-shirt
30118,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Flying Machine Men Printed Navy Blue T-shirt
14983,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Arrow Men Stripes Maroon Slim Fit Shirt
17508,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Stripes Grey Polo T-Shirt
13994,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Solid Black Jackets
12846,Boys,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Ant Kids Boys Rock Grey Tshirts
6963,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,s.Oliver Men's All You Need Purple T-shirt
24940,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Black Printed T-shirt
3875,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Men's Trademark Washed Grey T-shirt
18918,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Levis Men Denim Grey Shirt
3049,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Rupee Black T-shirt
26419,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Turtle Men Check Green Shirt
18316,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Wills Lifestyle Men Check Green Shirt
23957,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Provogue Men Blue Shirt
4862,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,ADIDAS Men Chelsea Home Blue Jersey
37759,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Stripes Grey Shirt
44851,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red Ferrari T-shirt
39405,Men,Apparel,Topwear,Shirts,Lavender,Summer,2014.0,Smart Casual,U.S. Polo Assn. Men Lavender & White Striped Linen Tailored Fit Smart Casual Shirt
